feature_idx,specificity_score,n_associations,strongest_qvalue,strongest_association,attr_type
3198,0.5,3,0.00030483319724924007,cell_type,categorical
3199,1.0,2,0.014667348506827037,cell_type,categorical
3200,1.0,2,0.001114733450985669,cell_type,categorical
3202,0.3333333333333333,4,5.672525017422375e-06,cell_type,categorical
3203,0.3333333333333333,4,1.0428725581224567e-08,cell_type,categorical
3204,0.25,6,2.019621395204608e-09,G2M_score,continuous
3206,1.0,1,0.0001577441013443874,cell_type,categorical
3207,0.5,3,1.510069525832698e-07,cell_type,categorical
3208,0.5,3,5.00732983709046e-06,cell_type,categorical
3209,0.1,10,2.185637627905979e-19,n_genes,continuous
3210,1.0,1,0.00019846462574374602,pct_ribo,continuous
3212,1.0,1,5.81771452382712e-09,cell_type,categorical
3213,0.3333333333333333,4,4.070362604820084e-08,cell_type,categorical
3214,0.1111111111111111,10,6.206091121482924e-16,n_genes,continuous
3215,1.0,2,0.0015188543125464395,Inflammation_Response,continuous
3216,1.0,2,0.000202228400915411,cell_type,categorical
3217,0.3333333333333333,4,1.5452591071873556e-08,cell_type,categorical
3218,0.2,6,4.548525851270181e-05,cell_type,categorical
3221,1.0,2,2.498823180909427e-06,cell_type,categorical
3222,1.0,1,0.004868965172383498,cell_type,categorical
3223,0.5,3,7.96248257928596e-06,pct_ribo,continuous
3224,0.5,3,0.0003064518010445166,cell_type,categorical
3225,1.0,1,0.008242263152192486,cell_type,categorical
3229,0.25,5,4.4702498707383203e-05,pct_mito,continuous
3230,1.0,2,3.3370665107064882e-06,cell_type,categorical
3231,1.0,2,2.052587365350469e-05,cell_type,categorical
3232,0.125,9,1.4278216889898261e-05,cell_type,categorical
3233,1.0,2,2.355412220634251e-10,cell_type,categorical
3234,0.1111111111111111,10,5.353241757442218e-08,Apoptosis,continuous
3235,1.0,2,2.663407462511479e-07,cell_type,categorical
3236,0.16666666666666666,7,0.0017801878302115511,pct_ribo,continuous
3237,1.0,2,6.659305700338595e-09,cell_type,categorical
3238,1.0,2,6.163528105489709e-11,Inflammation_Response,continuous
3239,1.0,2,3.944528503029179e-06,cell_type,categorical
3240,1.0,1,7.90444945639195e-06,cell_type,categorical
3241,1.0,1,7.916435645199182e-06,cell_type,categorical
3242,1.0,2,3.689455386116521e-05,cell_type,categorical
3243,1.0,1,1.4780347468521375e-07,cell_type,categorical
3244,0.125,10,4.173777221216905e-15,n_counts,continuous
3245,0.25,5,8.596553596591615e-09,cell_type,categorical
3247,0.125,9,0.0005735943941974711,n_counts,continuous
3248,1.0,2,4.522974804601134e-07,cell_type,categorical
3249,0.14285714285714285,8,2.1490802128559554e-08,DNA_Repair,continuous
3250,0.125,8,2.779073348440554e-13,n_genes,continuous
3251,0.3333333333333333,4,3.040237876344003e-07,cell_type,categorical
3252,1.0,2,1.2903024929500138e-09,cell_type,categorical
3253,1.0,1,0.0007660959832899848,cell_type,categorical
3254,0.14285714285714285,8,3.2182897699465327e-13,cell_type,categorical
3255,1.0,2,0.01231550427171801,cell_type,categorical
3256,1.0,1,0.0017601452966589215,cell_type,categorical
3257,1.0,1,2.651806356063503e-07,cell_type,categorical
3258,1.0,2,0.0005722122465993773,cell_type,categorical
3259,1.0,2,2.477031558340439e-07,Inflammation_Response,continuous
3260,0.16666666666666666,7,1.113606970040617e-06,G2M_score,continuous
3261,1.0,2,3.496524043018935e-06,cell_type,categorical
3262,1.0,1,0.02017027727027936,cell_type,categorical
3263,0.16666666666666666,6,0.0002283803000287539,DNA_Repair,continuous
3264,1.0,2,5.075085359697401e-05,cell_type,categorical
3265,1.0,1,0.002877001705488524,cell_type,categorical
3266,1.0,2,0.0030413850469960834,cell_type,categorical
3268,0.16666666666666666,7,9.564515722279621e-06,cell_type,categorical
3269,1.0,2,4.9110753480676285e-09,cell_type,categorical
3270,0.25,5,0.000527742169179126,cell_type,categorical
3271,1.0,2,2.74610689393018e-06,cell_type,categorical
3272,0.125,9,4.4811226852612634e-08,pct_ribo,continuous
3273,1.0,1,0.022396730162360153,cell_type,categorical
3274,1.0,1,0.01631624801933943,pct_ribo,continuous
3275,0.5,3,4.634092953152218e-09,cell_type,categorical
3276,1.0,1,0.029040300302524292,cell_type,categorical
3277,1.0,2,1.6888538578157101e-09,cell_type,categorical
3278,0.125,8,5.079000411655743e-06,Hypoxia,continuous
3279,0.3333333333333333,4,5.5705508462498324e-08,cell_type,categorical
3280,1.0,2,5.567698908886696e-08,cell_type,categorical
3282,1.0,2,6.734720597359164e-07,cell_type,categorical
3283,1.0,1,0.000662500292942975,cell_type,categorical
3285,1.0,1,0.012222452389287649,pct_ribo,continuous
3286,0.5,3,0.00018943663624031626,cell_type,categorical
3287,1.0,2,2.6364312682687656e-10,Inflammation_Response,continuous
3288,1.0,2,0.002280096772190474,pct_ribo,continuous
3289,0.3333333333333333,4,2.334088902800024e-07,cell_type,categorical
3290,1.0,1,3.903617900687826e-05,cell_type,categorical
3291,0.25,5,1.1476369755176402e-07,cell_type,categorical
3292,1.0,1,0.004935409205512539,cell_type,categorical
3293,1.0,1,0.009207637063335205,cell_type,categorical
3294,1.0,2,2.4883161115313208e-05,cell_type,categorical
3295,0.5,3,1.2178072703444665e-08,cell_type,categorical
3296,0.125,9,7.717108073424527e-18,DNA_Repair,continuous
3298,0.2,6,0.0027105188491493705,Oxidative_Phosphorylation,continuous
3299,0.3333333333333333,4,2.3683723577675275e-05,cell_type,categorical
3300,1.0,2,1.1216467758832311e-05,cell_type,categorical
3302,0.16666666666666666,7,6.0066302117161384e-05,cell_type,categorical
3303,1.0,2,6.825220936149018e-08,cell_type,categorical
3304,0.14285714285714285,7,2.662240649070119e-07,Oxidative_Phosphorylation,continuous
3305,0.3333333333333333,4,8.537766715536486e-08,Inflammation_Response,continuous
3306,0.3333333333333333,4,2.3170044061020484e-07,cell_type,categorical
3307,0.5,3,0.003256130835196286,cell_type,categorical
3308,0.1111111111111111,9,2.4336525456821596e-17,n_genes,continuous
3309,1.0,2,0.0031309693161083543,cell_type,categorical
3310,0.14285714285714285,8,5.536978257632641e-05,DNA_Repair,continuous
3311,0.2,6,0.00040046682945353123,Inflammation_Response,continuous
3312,0.1111111111111111,10,2.0182645901108286e-06,Apoptosis,continuous
3314,0.25,6,8.30370880446754e-09,cell_type,categorical
3315,0.25,5,0.0003342193324938909,Oxidative_Phosphorylation,continuous
3316,0.2,6,8.300598506739012e-05,cell_type,categorical
3317,1.0,2,5.687212609632525e-08,cell_type,categorical
3318,1.0,2,7.13127182377582e-09,cell_type,categorical
3319,1.0,1,0.03206924478615901,cell_type,categorical
3320,1.0,2,0.00039102597084877917,cell_type,categorical
3321,0.3333333333333333,4,1.0247500162104554e-06,cell_type,categorical
3322,1.0,2,4.352043798772338e-08,cell_type,categorical
3323,1.0,1,5.667673629795745e-06,pct_ribo,continuous
3324,1.0,2,9.534533732161956e-08,cell_type,categorical
3325,1.0,1,2.328872528580676e-06,cell_type,categorical
3326,1.0,2,0.0023495778106238777,pct_ribo,continuous
3327,1.0,2,2.467601052169884e-08,cell_type,categorical
3328,1.0,1,0.0005066079658875855,cell_type,categorical
3329,0.125,8,3.1392549421012195e-08,n_counts,continuous
3330,1.0,2,9.927570816965953e-08,cell_type,categorical
3331,1.0,1,0.0009810994146061869,pct_ribo,continuous
3332,0.5,3,4.789406958354665e-07,cell_type,categorical
3333,0.3333333333333333,4,4.6268148169419776e-06,pct_ribo,continuous
3334,1.0,2,7.106368920423274e-05,pct_ribo,continuous
3336,1.0,2,1.545340218254763e-07,Inflammation_Response,continuous
3337,1.0,2,1.642798851191343e-10,cell_type,categorical
3338,1.0,2,6.035114985285554e-09,cell_type,categorical
3339,1.0,2,0.00018179980638730072,cell_type,categorical
3340,0.14285714285714285,7,0.0001631081056234182,Oxidative_Phosphorylation,continuous
3341,0.3333333333333333,4,1.7798058854267228e-07,cell_type,categorical
3342,0.125,8,9.50166392747283e-09,n_genes,continuous
3344,1.0,2,0.00018199010420155899,cell_type,categorical
3345,0.5,3,3.610276918293721e-06,cell_type,categorical
3346,0.5,4,4.9809839312476826e-08,cell_type,categorical
3347,1.0,2,1.346225518346866e-09,cell_type,categorical
3348,0.25,5,7.336859476481646e-07,cell_type,categorical
3349,1.0,2,7.459174423066045e-05,cell_type,categorical
3351,1.0,2,2.1253634317216423e-05,cell_type,categorical
3352,1.0,2,4.17163146503963e-06,cell_type,categorical
3353,0.3333333333333333,4,1.377010792912597e-11,Inflammation_Response,continuous
3354,0.5,3,1.4683444615117097e-09,cell_type,categorical
3355,1.0,2,4.1565202599370605e-08,cell_type,categorical
3356,1.0,2,3.945512806251605e-07,cell_type,categorical
3357,1.0,2,5.405648779571054e-05,cell_type,categorical
3359,1.0,2,0.007103495922067664,cell_type,categorical
3360,1.0,2,0.002200899075702471,cell_type,categorical
3361,0.25,5,9.228861534492454e-06,G2M_score,continuous
3362,1.0,1,0.02723250431498973,G2M_score,continuous
3363,1.0,1,0.0005750087012023706,cell_type,categorical
3364,1.0,2,4.4610001248314907e-07,cell_type,categorical
3365,1.0,2,1.0126806042275423e-07,Inflammation_Response,continuous
3367,0.125,8,0.001035363149140127,n_genes,continuous
3368,1.0,1,9.614084687300805e-06,cell_type,categorical
3369,0.25,5,5.098572805988946e-06,cell_type,categorical
3370,1.0,2,3.8580953424955797e-07,cell_type,categorical
3371,1.0,1,5.6320562918730423e-11,cell_type,categorical
3372,1.0,2,1.6002891410983264e-06,cell_type,categorical
3373,0.125,9,6.699539826661569e-19,Oxidative_Phosphorylation,continuous
3374,0.2,6,7.866436253224193e-06,cell_type,categorical
3375,1.0,2,1.1419837808924581e-06,cell_type,categorical
3376,0.5,3,1.647693946348805e-08,cell_type,categorical
3378,1.0,2,5.240666361247669e-05,Inflammation_Response,continuous
3379,0.16666666666666666,7,0.00014118988875431608,Apoptosis,continuous
3380,0.3333333333333333,4,1.6820274635587426e-09,cell_type,categorical
3381,1.0,2,7.801395352328736e-06,cell_type,categorical
3382,1.0,1,1.3626228519255507e-05,cell_type,categorical
3383,1.0,2,0.008461372911571601,cell_type,categorical
3384,1.0,1,8.92419114519208e-07,cell_type,categorical
3385,1.0,1,0.0014356259504738793,cell_type,categorical
3386,1.0,2,1.965339228530925e-05,pct_ribo,continuous
3387,0.14285714285714285,8,0.00029599591195447175,n_genes,continuous
3388,1.0,2,1.3093309820478793e-05,cell_type,categorical
3389,0.16666666666666666,7,0.0028773703204619415,Apoptosis,continuous
3390,1.0,2,2.020747676315986e-09,cell_type,categorical
3391,0.25,6,3.924690610521197e-06,pct_ribo,continuous
3392,0.25,5,5.38738409071769e-05,pct_ribo,continuous
3393,0.25,5,4.420682341249696e-07,Inflammation_Response,continuous
3394,0.5,3,3.9617105664436893e-07,Inflammation_Response,continuous
3395,0.25,5,0.0003922272132540051,Hypoxia,continuous
3396,1.0,2,4.375883991671117e-06,cell_type,categorical
3397,1.0,2,9.735829161104027e-05,cell_type,categorical
3398,0.5,2,1.4451151816063499e-05,cell_type,categorical
3399,1.0,2,9.957578445367705e-06,cell_type,categorical
3400,0.5,2,0.011754570039272112,Hypoxia,continuous
3401,0.3333333333333333,4,2.066775435178305e-07,cell_type,categorical
3403,0.5,3,0.0019472174824265835,cell_type,categorical
3404,1.0,2,0.00021593340964173933,cell_type,categorical
3405,1.0,1,0.006338490265751944,cell_type,categorical
3406,0.3333333333333333,4,7.320325601532252e-08,cell_type,categorical
3409,0.09090909090909091,12,1.125882107727059e-31,n_genes,continuous
3410,1.0,2,0.0005862174218202261,cell_type,categorical
3411,0.16666666666666666,7,0.00013947527275394502,cell_type,categorical
3412,0.1111111111111111,10,3.455606549225044e-13,n_genes,continuous
3413,0.5,3,6.308648108409392e-05,cell_type,categorical
3414,0.14285714285714285,7,2.7173033647047417e-06,n_genes,continuous
3415,1.0,1,7.998521230367236e-06,cell_type,categorical
3416,0.3333333333333333,4,8.380237041527454e-07,Inflammation_Response,continuous
3417,1.0,2,2.862640708756401e-06,cell_type,categorical
3418,1.0,2,0.00392730276757559,Inflammation_Response,continuous
3419,1.0,1,0.013733027362371761,cell_type,categorical
3420,0.5,3,2.2725195059401057e-08,cell_type,categorical
3421,1.0,2,7.564341962107733e-07,cell_type,categorical
3422,1.0,1,2.494223533093455e-07,cell_type,categorical
3423,1.0,1,0.02733232779856055,Inflammation_Response,continuous
3424,1.0,2,8.816395233830343e-08,cell_type,categorical
3425,0.2,6,1.8066626654280256e-07,cell_type,categorical
3426,0.14285714285714285,8,3.3076376568874827e-06,Inflammation_Response,continuous
3427,1.0,2,5.810711917344573e-07,cell_type,categorical
3428,1.0,1,0.00032215124615276377,cell_type,categorical
3429,1.0,1,0.011138209759436466,cell_type,categorical
3430,1.0,2,0.00011322527313511656,cell_type,categorical
3432,0.5,3,8.637349182864595e-07,Inflammation_Response,continuous
3433,1.0,1,0.002926147211978925,cell_type,categorical
3434,0.14285714285714285,8,5.326919579127329e-08,Oxidative_Phosphorylation,continuous
3435,0.5,3,1.5232429552614293e-06,cell_type,categorical
3436,1.0,2,2.7483291039667656e-09,Inflammation_Response,continuous
3437,1.0,1,8.383535306077611e-10,cell_type,categorical
3438,0.125,9,2.3922640423801075e-10,n_counts,continuous
3439,1.0,1,1.0030193690284168e-07,cell_type,categorical
3440,1.0,1,0.01843930534430838,cell_type,categorical
3441,1.0,1,1.7576242449033835e-06,cell_type,categorical
3442,0.5,3,0.00010161167332177468,cell_type,categorical
3443,1.0,2,6.428793490368864e-11,pct_ribo,continuous
3444,1.0,1,0.00015110904122542115,cell_type,categorical
3446,1.0,2,9.243170967255299e-05,cell_type,categorical
3448,1.0,2,0.0003443590629985531,Inflammation_Response,continuous
3449,1.0,2,0.00016442528126046278,cell_type,categorical
3450,0.5,3,2.0633567552848723e-05,pct_ribo,continuous
3451,0.5,3,9.59858551430395e-08,cell_type,categorical
3452,0.16666666666666666,7,2.4596421935615755e-09,cell_type,categorical
3453,1.0,1,1.63187058466653e-07,cell_type,categorical
3454,1.0,1,2.5738876335199157e-08,cell_type,categorical
3455,1.0,2,2.615662904581182e-08,cell_type,categorical
3456,0.14285714285714285,8,2.313566249625542e-06,Oxidative_Phosphorylation,continuous
3457,0.3333333333333333,4,2.4462884990772896e-05,cell_type,categorical
3458,0.14285714285714285,8,1.1506214048295082e-07,cell_type,categorical
3459,1.0,2,8.61248690561607e-12,cell_type,categorical
3460,1.0,2,0.003483350902895957,cell_type,categorical
3461,0.5,3,1.994246754761022e-09,cell_type,categorical
3462,0.16666666666666666,7,4.349864881200289e-07,G2M_score,continuous
3463,1.0,1,5.818172857600693e-06,Inflammation_Response,continuous
3464,0.1111111111111111,10,8.583843324209991e-18,n_counts,continuous
3465,0.1,11,1.7714311484728164e-25,n_genes,continuous
3466,1.0,1,0.0016323523795844356,cell_type,categorical
3467,0.5,3,5.4869635505186404e-05,cell_type,categorical
3468,1.0,2,2.2474334168432947e-07,cell_type,categorical
3469,0.25,5,3.78477561408237e-07,cell_type,categorical
3470,0.5,3,9.900473945557467e-09,cell_type,categorical
3472,0.2,6,8.3903262212652e-06,cell_type,categorical
3473,0.3333333333333333,4,5.002147168283105e-07,cell_type,categorical
3474,1.0,1,0.003675337067333556,pct_ribo,continuous
3475,0.14285714285714285,8,5.436534937830656e-08,cell_type,categorical
3476,1.0,1,0.0002819294750157168,cell_type,categorical
3477,0.3333333333333333,4,0.00013042475655776362,Hypoxia,continuous
3478,1.0,1,0.013964783828493043,cell_type,categorical
3479,1.0,1,2.0466206232367296e-06,cell_type,categorical
3480,0.3333333333333333,3,0.022406384776835247,Inflammation_Response,continuous
3481,1.0,1,1.4985413551287314e-10,cell_type,categorical
3482,1.0,1,0.00016321326570279546,cell_type,categorical
3483,1.0,2,6.031214055022999e-07,Inflammation_Response,continuous
3485,1.0,2,1.2248125513654666e-08,cell_type,categorical
3486,0.1111111111111111,10,2.2381388480561865e-14,n_genes,continuous
3487,1.0,2,9.047468655481927e-09,cell_type,categorical
3488,1.0,2,1.8095341371237642e-07,cell_type,categorical
3489,1.0,2,0.00020130315330393046,cell_type,categorical
3490,1.0,1,1.0092350339697506e-06,cell_type,categorical
3491,0.5,3,6.843639498020895e-08,pct_mito,continuous
3492,0.16666666666666666,7,3.1396365567557946e-07,cell_type,categorical
3493,1.0,2,0.009358912040135607,cell_type,categorical
3494,1.0,1,0.0002672707827473696,cell_type,categorical
3495,1.0,1,0.0008994014706971475,cell_type,categorical
3496,0.14285714285714285,8,4.1682188589772894e-06,Apoptosis,continuous
3497,0.5,3,7.755841065464394e-08,cell_type,categorical
3498,1.0,1,0.017087151066970407,cell_type,categorical
3499,1.0,2,0.0011988748260917852,cell_type,categorical
3500,1.0,1,0.0001980673067812886,cell_type,categorical
3501,0.125,9,2.5771403664705713e-17,n_genes,continuous
3502,0.2,6,0.0032580674270994334,Inflammation_Response,continuous
3503,1.0,1,5.011987012364273e-07,cell_type,categorical
3505,0.125,9,4.254086957495324e-09,n_counts,continuous
3506,1.0,1,1.138200329533072e-05,cell_type,categorical
3507,1.0,1,3.7762375729501035e-05,cell_type,categorical
3508,1.0,1,0.006378005149981334,Inflammation_Response,continuous
3509,1.0,2,0.0005191624811695881,pct_ribo,continuous
3510,0.5,3,0.0009456249335906024,cell_type,categorical
3511,1.0,2,3.0033456779732266e-06,cell_type,categorical
3512,0.5,3,0.0014808788826172498,cell_type,categorical
3513,0.5,3,0.00028833303100835397,cell_type,categorical
3514,1.0,2,1.3720793312356964e-05,cell_type,categorical
3515,1.0,2,2.536221880627912e-09,pct_ribo,continuous
3516,0.1,11,1.1836716373827734e-16,n_genes,continuous
3517,0.5,3,8.870315159645883e-11,cell_type,categorical
3519,1.0,1,0.0005350178058082784,cell_type,categorical
3520,0.5,3,1.1080333533062157e-06,cell_type,categorical
3521,0.1111111111111111,10,8.150790411157172e-09,Hypoxia,continuous
3522,0.16666666666666666,6,0.0013246468313282398,Hypoxia,continuous
3523,0.3333333333333333,4,2.2377484068082024e-11,Inflammation_Response,continuous
3524,1.0,1,6.121966673497757e-09,cell_type,categorical
3526,0.5,3,5.177610681005405e-06,cell_type,categorical
3527,0.5,3,0.00016678163751999276,cell_type,categorical
3528,0.5,3,5.3541488281814444e-05,cell_type,categorical
3529,1.0,2,5.01817902682904e-07,cell_type,categorical
3530,0.5,3,1.1339205378151102e-08,cell_type,categorical
3531,1.0,2,1.0747177972487897e-09,cell_type,categorical
3532,0.16666666666666666,7,1.9617302452956545e-11,Oxidative_Phosphorylation,continuous
3533,0.16666666666666666,7,2.699513334197702e-10,pct_mito,continuous
3534,1.0,2,2.4291867379285297e-11,Inflammation_Response,continuous
3535,0.5,3,1.570732088175469e-09,cell_type,categorical
3536,1.0,2,0.001855735978176214,cell_type,categorical
