feature_idx,pca_x,pca_y,sparsity,activation_mean,activation_std,specificity_score,n_associations,strongest_qvalue,strongest_association,attr_type
3339,-1.1566926,-1.0508271,0.28,0.10574583,0.10347443,1.0,2.0,0.00018179980638730072,cell_type,categorical
3340,-5.605385,-1.2174482,0.66,0.026796415,0.054910127,0.14285714285714285,7.0,0.0001631081056234182,Oxidative_Phosphorylation,continuous
3341,-2.6222007,0.6001965,0.44,0.07711638,0.09890701,0.3333333333333333,4.0,1.7798058854267228e-07,cell_type,categorical
3342,-5.745934,1.1888748,0.77,0.027989425,0.08064564,0.125,8.0,9.50166392747283e-09,n_genes,continuous
3343,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3344,0.667137,-4.2991743,0.44,0.13113254,0.17297179,1.0,2.0,0.00018199010420155899,cell_type,categorical
3345,1.4568036,2.58558,0.17,0.14309205,0.11181854,0.5,3.0,3.610276918293721e-06,cell_type,categorical
3346,2.4186447,-4.38499,0.39,0.17196272,0.19242212,0.5,4.0,4.9809839312476826e-08,cell_type,categorical
3347,10.91081,5.721759,0.16,0.29592526,0.2396237,1.0,2.0,1.346225518346866e-09,cell_type,categorical
3348,2.8100984,2.510127,0.24,0.16347885,0.14768508,0.25,5.0,7.336859476481646e-07,cell_type,categorical
3349,-2.1222715,-1.0051214,0.49,0.088945046,0.11730035,1.0,2.0,7.459174423066045e-05,cell_type,categorical
3350,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3351,2.019742,2.0141823,0.28,0.15981628,0.14144851,1.0,2.0,2.1253634317216423e-05,cell_type,categorical
3352,-0.4414674,-0.13634565,0.47,0.111956045,0.14872882,1.0,2.0,4.17163146503963e-06,cell_type,categorical
3353,-2.8109498,3.2163696,0.52,0.075459085,0.10450324,0.3333333333333333,4.0,1.377010792912597e-11,Inflammation_Response,continuous
3354,-1.7665339,-2.6380465,0.38,0.09146151,0.11193695,0.5,3.0,1.4683444615117097e-09,cell_type,categorical
3355,2.1339605,3.851296,0.34,0.15305088,0.16373256,1.0,2.0,4.1565202599370605e-08,cell_type,categorical
3356,-1.6219996,-0.86918116,0.35,0.09134521,0.10388328,1.0,2.0,3.945512806251605e-07,cell_type,categorical
3357,4.1796546,4.7448053,0.14,0.19436671,0.14534572,1.0,2.0,5.405648779571054e-05,cell_type,categorical
3358,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3359,4.3677754,1.0090284,0.14,0.19712259,0.15512179,1.0,2.0,0.007103495922067664,cell_type,categorical
3360,3.6240144,-3.339705,0.13,0.17543584,0.13469443,1.0,2.0,0.002200899075702471,cell_type,categorical
3361,-6.4137983,-0.35220093,0.84,0.017181695,0.047463853,0.25,5.0,9.228861534492454e-06,G2M_score,continuous
3362,-5.270694,-1.0361109,0.63,0.034845497,0.0618953,1.0,1.0,0.02723250431498973,G2M_score,continuous
3363,-1.6687865,1.2599646,0.35,0.10044625,0.11799126,1.0,1.0,0.0005750087012023706,cell_type,categorical
3364,0.35339808,-4.035345,0.27,0.1327897,0.1489103,1.0,2.0,4.4610001248314907e-07,cell_type,categorical
3365,-3.5261905,2.4699957,0.53,0.06563872,0.09418588,1.0,2.0,1.0126806042275423e-07,Inflammation_Response,continuous
3366,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3367,-6.1931105,0.8619589,0.77,0.02156824,0.05605667,0.125,8.0,0.001035363149140127,n_genes,continuous
3368,-3.692546,3.1672502,0.58,0.071816675,0.10739175,1.0,1.0,9.614084687300805e-06,cell_type,categorical
3369,-4.5806303,-1.1335154,0.59,0.052397847,0.089902446,0.25,5.0,5.098572805988946e-06,cell_type,categorical
3370,5.2611437,5.243421,0.22,0.21181783,0.16533682,1.0,2.0,3.8580953424955797e-07,cell_type,categorical
3371,3.1814156,-1.7362959,0.38,0.18677223,0.18350154,1.0,1.0,5.6320562918730423e-11,cell_type,categorical
3372,3.7740953,5.7573047,0.21,0.19801584,0.16271178,1.0,2.0,1.6002891410983264e-06,cell_type,categorical
3373,-6.4575744,0.18559451,0.84,0.02121406,0.062439803,0.125,9.0,6.699539826661569e-19,Oxidative_Phosphorylation,continuous
3374,-4.6380467,-1.1865448,0.7,0.051214162,0.09911467,0.2,6.0,7.866436253224193e-06,cell_type,categorical
3375,2.565697,2.5777788,0.21,0.16513169,0.14152722,1.0,2.0,1.1419837808924581e-06,cell_type,categorical
3376,20.157852,4.0415306,0.02,0.4457508,0.20184155,0.5,3.0,1.647693946348805e-08,cell_type,categorical
3377,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3378,0.5171401,4.762762,0.29,0.13265052,0.13718931,1.0,2.0,5.240666361247669e-05,Inflammation_Response,continuous
3379,-3.4096513,-1.9784019,0.49,0.06605663,0.1251518,0.16666666666666666,7.0,0.00014118988875431608,Apoptosis,continuous
3380,1.9674219,-3.4989707,0.44,0.16636714,0.19636981,0.3333333333333333,4.0,1.6820274635587426e-09,cell_type,categorical
3381,-1.1122495,-1.847678,0.45,0.11634288,0.14151798,1.0,2.0,7.801395352328736e-06,cell_type,categorical
3382,1.2894107,-3.9073703,0.45,0.13790302,0.19533308,1.0,1.0,1.3626228519255507e-05,cell_type,categorical
3383,-2.8695912,0.5487445,0.34,0.076333664,0.08083863,1.0,2.0,0.008461372911571601,cell_type,categorical
3384,13.233203,0.7202415,0.04,0.34381747,0.17259245,1.0,1.0,8.92419114519208e-07,cell_type,categorical
3385,-0.55951333,3.0480986,0.26,0.12246507,0.11755522,1.0,1.0,0.0014356259504738793,cell_type,categorical
3386,-1.5166266,-1.4411093,0.28,0.103322476,0.10818365,1.0,2.0,1.965339228530925e-05,pct_ribo,continuous
3387,-5.5625978,-0.24442644,0.72,0.032236993,0.074153885,0.14285714285714285,8.0,0.00029599591195447175,n_genes,continuous
3388,2.2779412,1.5877653,0.18,0.15747032,0.1177607,1.0,2.0,1.3093309820478793e-05,cell_type,categorical
3389,-4.8982453,-1.284479,0.61,0.040146958,0.07199451,0.16666666666666666,7.0,0.0028773703204619415,Apoptosis,continuous
3390,2.1794817,0.38236925,0.33,0.15140882,0.15690872,1.0,2.0,2.020747676315986e-09,cell_type,categorical
3391,2.9090474,5.971489,0.28,0.17275932,0.16735187,0.25,6.0,3.924690610521197e-06,pct_ribo,continuous
3392,-5.739344,-0.4994211,0.75,0.027877137,0.05836572,0.25,5.0,5.38738409071769e-05,pct_ribo,continuous
3393,-4.4558344,2.855844,0.63,0.049827766,0.08314266,0.25,5.0,4.420682341249696e-07,Inflammation_Response,continuous
3394,1.7693245,7.3068724,0.27,0.14948134,0.16321786,0.5,3.0,3.9617105664436893e-07,Inflammation_Response,continuous
3395,-4.889101,-0.6862979,0.6,0.043590404,0.07098936,0.25,5.0,0.0003922272132540051,Hypoxia,continuous
3396,5.589929,-5.5671544,0.19,0.20575531,0.1754108,1.0,2.0,4.375883991671117e-06,cell_type,categorical
3397,1.8863549,0.4278894,0.21,0.15353316,0.14052005,1.0,2.0,9.735829161104027e-05,cell_type,categorical
3398,6.074454,-3.0559046,0.11,0.21127039,0.14368875,0.5,2.0,1.4451151816063499e-05,cell_type,categorical
3399,-2.3679278,0.058688864,0.42,0.07978497,0.09242358,1.0,2.0,9.957578445367705e-06,cell_type,categorical
3400,-5.836311,-0.8593831,0.66,0.022792218,0.044027947,0.5,2.0,0.011754570039272112,Hypoxia,continuous
3401,3.6223016,3.934321,0.26,0.20277523,0.19584776,0.3333333333333333,4.0,2.066775435178305e-07,cell_type,categorical
3402,5.018519,-0.23615384,0.07,0.21055122,0.1293699,0.0,,,None,
3403,6.0345235,-4.0409994,0.13,0.22139078,0.15294836,0.5,3.0,0.0019472174824265835,cell_type,categorical
3404,-1.5823871,0.85542893,0.22,0.09731934,0.08500865,1.0,2.0,0.00021593340964173933,cell_type,categorical
3405,-2.9033973,-2.120529,0.47,0.069531925,0.08978312,1.0,1.0,0.006338490265751944,cell_type,categorical
3406,-1.0515678,-1.7776852,0.37,0.1188203,0.13864385,0.3333333333333333,4.0,7.320325601532252e-08,cell_type,categorical
3407,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3408,-4.056699,0.07396999,0.37,0.055751223,0.06862703,0.0,,,None,
3409,-6.762371,-0.6576651,0.95,0.009877586,0.05280168,0.09090909090909091,12.0,1.125882107727059e-31,n_genes,continuous
3410,1.3584579,-2.284906,0.23,0.15000546,0.13422604,1.0,2.0,0.0005862174218202261,cell_type,categorical
3411,-2.5202155,-1.2545413,0.59,0.08299303,0.13295227,0.16666666666666666,7.0,0.00013947527275394502,cell_type,categorical
3412,-6.716476,0.66242075,0.93,0.009949265,0.041865453,0.1111111111111111,10.0,3.455606549225044e-13,n_genes,continuous
3413,-3.6809266,3.753354,0.57,0.06735723,0.10133785,0.5,3.0,6.308648108409392e-05,cell_type,categorical
3414,-5.7475386,-1.205416,0.86,0.023214206,0.07444307,0.14285714285714285,7.0,2.7173033647047417e-06,n_genes,continuous
3415,5.2419534,4.3872633,0.04,0.22739276,0.14665948,1.0,1.0,7.998521230367236e-06,cell_type,categorical
3416,-1.4902904,-0.66892856,0.34,0.1096234,0.1299655,0.3333333333333333,4.0,8.380237041527454e-07,Inflammation_Response,continuous
3417,4.635645,-3.0138583,0.18,0.1909277,0.14623116,1.0,2.0,2.862640708756401e-06,cell_type,categorical
3418,3.7124238,2.2979763,0.1,0.18626568,0.12934238,1.0,2.0,0.00392730276757559,Inflammation_Response,continuous
3419,-0.5616776,-0.558273,0.19,0.12092008,0.10624464,1.0,1.0,0.013733027362371761,cell_type,categorical
3420,16.11375,3.9119549,0.03,0.40109053,0.20154798,0.5,3.0,2.2725195059401057e-08,cell_type,categorical
3421,-3.0652149,-3.353789,0.58,0.06825436,0.10327652,1.0,2.0,7.564341962107733e-07,cell_type,categorical
3422,0.7068531,-3.8951561,0.31,0.124770395,0.13317496,1.0,1.0,2.494223533093455e-07,cell_type,categorical
3423,-1.7385519,0.12624417,0.27,0.094783776,0.08612048,1.0,1.0,0.02733232779856055,Inflammation_Response,continuous
3424,1.3609676,-1.5842547,0.21,0.15200378,0.14527276,1.0,2.0,8.816395233830343e-08,cell_type,categorical
3425,-5.513268,0.2815807,0.8,0.041188512,0.09810412,0.2,6.0,1.8066626654280256e-07,cell_type,categorical
3426,-3.2448022,4.2064004,0.6,0.06965105,0.13162759,0.14285714285714285,8.0,3.3076376568874827e-06,Inflammation_Response,continuous
3427,0.67741543,1.369368,0.14,0.12860978,0.108535826,1.0,2.0,5.810711917344573e-07,cell_type,categorical
3428,-5.028024,-1.801768,0.65,0.03734963,0.066775024,1.0,1.0,0.00032215124615276377,cell_type,categorical
3429,-1.0669734,0.37544885,0.37,0.09859538,0.120376065,1.0,1.0,0.011138209759436466,cell_type,categorical
3430,-1.5386729,-1.8356494,0.38,0.10265197,0.13003862,1.0,2.0,0.00011322527313511656,cell_type,categorical
3431,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3432,8.224644,-0.93299794,0.17,0.2480505,0.16622509,0.5,3.0,8.637349182864595e-07,Inflammation_Response,continuous
3433,-1.8977447,-2.5022495,0.35,0.090498276,0.09707249,1.0,1.0,0.002926147211978925,cell_type,categorical
3434,-5.969775,-0.39374223,0.68,0.028053107,0.055111036,0.14285714285714285,8.0,5.326919579127329e-08,Oxidative_Phosphorylation,continuous
3435,6.2767773,-2.436493,0.12,0.21991578,0.15770528,0.5,3.0,1.5232429552614293e-06,cell_type,categorical
3436,-1.6962537,3.3700726,0.5,0.09441113,0.12848544,1.0,2.0,2.7483291039667656e-09,Inflammation_Response,continuous
3437,1.6827334,3.7650442,0.29,0.16804653,0.15116733,1.0,1.0,8.383535306077611e-10,cell_type,categorical
3438,-6.275599,-0.6233444,0.85,0.017909018,0.049358387,0.125,9.0,2.3922640423801075e-10,n_counts,continuous
3439,5.9545712,4.5275536,0.11,0.23842002,0.16932769,1.0,1.0,1.0030193690284168e-07,cell_type,categorical
3440,-4.957657,1.5744016,0.65,0.04688907,0.08039587,1.0,1.0,0.01843930534430838,cell_type,categorical
3441,2.7496467,2.8619745,0.17,0.17593902,0.1410843,1.0,1.0,1.7576242449033835e-06,cell_type,categorical
3442,2.3787146,1.133674,0.28,0.16478905,0.14779477,0.5,3.0,0.00010161167332177468,cell_type,categorical
3443,7.9412584,8.732109,0.15,0.26171246,0.19042505,1.0,2.0,6.428793490368864e-11,pct_ribo,continuous
3444,-2.563752,-0.40368864,0.43,0.08086027,0.10262649,1.0,1.0,0.00015110904122542115,cell_type,categorical
3445,-3.9516897,-0.9525377,0.58,0.05367739,0.09241167,0.0,,,None,
3446,3.866409,-4.4225736,0.2,0.19113405,0.18581805,1.0,2.0,9.243170967255299e-05,cell_type,categorical
3447,-4.8925796,0.12244101,0.58,0.042249054,0.072944306,0.0,,,None,
3448,1.786322,2.552411,0.2,0.15557036,0.12778702,1.0,2.0,0.0003443590629985531,Inflammation_Response,continuous
3449,-3.4831436,0.2986608,0.48,0.071697496,0.104017645,1.0,2.0,0.00016442528126046278,cell_type,categorical
3450,-1.8868861,5.205433,0.47,0.09464223,0.13059784,0.5,3.0,2.0633567552848723e-05,pct_ribo,continuous
3451,11.067119,-7.51583,0.18,0.29349378,0.2866487,0.5,3.0,9.59858551430395e-08,cell_type,categorical
3452,-3.4522645,-0.6351922,0.66,0.064562626,0.1294518,0.16666666666666666,7.0,2.4596421935615755e-09,cell_type,categorical
3453,0.792598,4.565659,0.34,0.15538453,0.19061238,1.0,1.0,1.63187058466653e-07,cell_type,categorical
3454,2.1423109,3.021089,0.16,0.18037188,0.1558361,1.0,1.0,2.5738876335199157e-08,cell_type,categorical
3455,10.346983,5.929345,0.12,0.31664008,0.25117767,1.0,2.0,2.615662904581182e-08,cell_type,categorical
3456,-3.9484532,-0.87974286,0.74,0.06254654,0.1423009,0.14285714285714285,8.0,2.313566249625542e-06,Oxidative_Phosphorylation,continuous
3457,3.6474469,4.234624,0.18,0.20102255,0.18568903,0.3333333333333333,4.0,2.4462884990772896e-05,cell_type,categorical
3458,-6.6430283,-0.34076473,0.82,0.015770921,0.04339653,0.14285714285714285,8.0,1.1506214048295082e-07,cell_type,categorical
3459,3.1307154,-6.8606176,0.34,0.16178535,0.16729628,1.0,2.0,8.61248690561607e-12,cell_type,categorical
3460,-0.34872514,-0.11550503,0.26,0.112795316,0.114913754,1.0,2.0,0.003483350902895957,cell_type,categorical
3461,4.11267,5.6754465,0.37,0.20633161,0.21220529,0.5,3.0,1.994246754761022e-09,cell_type,categorical
3462,-3.3990617,-2.0212471,0.67,0.07082214,0.13236985,0.16666666666666666,7.0,4.349864881200289e-07,G2M_score,continuous
3463,-2.6640348,2.651026,0.44,0.08370247,0.11142039,1.0,1.0,5.818172857600693e-06,Inflammation_Response,continuous
3464,-6.0766907,-1.101187,0.92,0.020923829,0.0857538,0.1111111111111111,10.0,8.583843324209991e-18,n_counts,continuous
3465,-7.093806,-0.31579596,0.96,0.0038676984,0.020286404,0.1,11.0,1.7714311484728164e-25,n_genes,continuous
3466,0.23998632,-0.4600992,0.33,0.12719336,0.1345785,1.0,1.0,0.0016323523795844356,cell_type,categorical
3467,-2.776609,0.5540123,0.49,0.0873981,0.11724307,0.5,3.0,5.4869635505186404e-05,cell_type,categorical
3468,3.3169355,-7.0589514,0.41,0.16756243,0.19221671,1.0,2.0,2.2474334168432947e-07,cell_type,categorical
3469,-2.1547709,-0.95786726,0.51,0.097715184,0.13940229,0.25,5.0,3.78477561408237e-07,cell_type,categorical
3470,2.0586069,7.010843,0.35,0.17435746,0.18285507,0.5,3.0,9.900473945557467e-09,cell_type,categorical
3471,1.6847174,1.6137006,0.29,0.15665346,0.16943185,0.0,,,None,
3472,-6.2811227,-0.65381026,0.77,0.017778866,0.041931055,0.2,6.0,8.3903262212652e-06,cell_type,categorical
3473,-1.4018197,4.736587,0.4,0.09788574,0.13214372,0.3333333333333333,4.0,5.002147168283105e-07,cell_type,categorical
3474,0.03240295,1.920939,0.14,0.12998079,0.10550694,1.0,1.0,0.003675337067333556,pct_ribo,continuous
3475,-5.9938,-0.9433584,0.8,0.022454148,0.058364313,0.14285714285714285,8.0,5.436534937830656e-08,cell_type,categorical
3476,-3.8043225,-0.31585315,0.38,0.063793495,0.07861002,1.0,1.0,0.0002819294750157168,cell_type,categorical
3477,-4.77228,-0.94958955,0.61,0.040689148,0.07120219,0.3333333333333333,4.0,0.00013042475655776362,Hypoxia,continuous
3478,4.0234466,0.1658537,0.16,0.19796991,0.17327897,1.0,1.0,0.013964783828493043,cell_type,categorical
3479,-0.2222792,1.1235299,0.32,0.13050096,0.12987562,1.0,1.0,2.0466206232367296e-06,cell_type,categorical
3480,2.1349545,-0.3789322,0.13,0.16110368,0.12116057,0.3333333333333333,3.0,0.022406384776835247,Inflammation_Response,continuous
3481,5.1495266,-3.397888,0.12,0.19841413,0.14019994,1.0,1.0,1.4985413551287314e-10,cell_type,categorical
3482,-0.26762906,0.53841585,0.32,0.11247812,0.12810847,1.0,1.0,0.00016321326570279546,cell_type,categorical
3483,-1.247106,-0.9870583,0.26,0.10424828,0.1099462,1.0,2.0,6.031214055022999e-07,Inflammation_Response,continuous
3484,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3485,-2.998555,1.4457653,0.49,0.076192945,0.09793001,1.0,2.0,1.2248125513654666e-08,cell_type,categorical
3486,-6.951923,-0.31118968,0.9,0.0053431634,0.023204565,0.1111111111111111,10.0,2.2381388480561865e-14,n_genes,continuous
3487,6.342725,-6.0678563,0.25,0.22029425,0.18095973,1.0,2.0,9.047468655481927e-09,cell_type,categorical
3488,6.741026,15.228823,0.44,0.24158776,0.3079255,1.0,2.0,1.8095341371237642e-07,cell_type,categorical
3489,0.84331095,3.0920045,0.24,0.14106196,0.12691198,1.0,2.0,0.00020130315330393046,cell_type,categorical
3490,4.379858,-0.057723444,0.09,0.19025654,0.13349195,1.0,1.0,1.0092350339697506e-06,cell_type,categorical
3491,-7.220053,-0.40208924,0.99,0.00097654486,0.0097165,0.5,3.0,6.843639498020895e-08,pct_mito,continuous
3492,-6.0261793,-0.67955154,0.72,0.024566121,0.055506863,0.16666666666666666,7.0,3.1396365567557946e-07,cell_type,categorical
3493,-1.4314083,0.40919486,0.4,0.09872512,0.12017436,1.0,2.0,0.009358912040135607,cell_type,categorical
3494,15.1426,-0.4598977,0.08,0.37646228,0.21860902,1.0,1.0,0.0002672707827473696,cell_type,categorical
3495,2.138462,1.3017608,0.26,0.1585128,0.15903828,1.0,1.0,0.0008994014706971475,cell_type,categorical
3496,-6.42039,-0.43497503,0.79,0.016113795,0.04520822,0.14285714285714285,8.0,4.1682188589772894e-06,Apoptosis,continuous
3497,-1.6088681,-1.8298702,0.54,0.09792617,0.14271119,0.5,3.0,7.755841065464394e-08,cell_type,categorical
3498,-4.0209007,-1.7165021,0.63,0.053278297,0.08757212,1.0,1.0,0.017087151066970407,cell_type,categorical
3499,-3.2866135,-2.777089,0.6,0.062576585,0.09575608,1.0,2.0,0.0011988748260917852,cell_type,categorical
3500,-2.1896853,-3.09631,0.48,0.08257388,0.09963992,1.0,1.0,0.0001980673067812886,cell_type,categorical
3501,-7.061404,-0.3909665,0.93,0.0045846878,0.019267898,0.125,9.0,2.5771403664705713e-17,n_genes,continuous
3502,-2.0789,-2.7786615,0.58,0.09022035,0.1386388,0.2,6.0,0.0032580674270994334,Inflammation_Response,continuous
3503,1.3373233,-0.09298565,0.17,0.15391468,0.13871282,1.0,1.0,5.011987012364273e-07,cell_type,categorical
3504,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3505,-5.991342,-1.1569488,0.78,0.02327167,0.057772487,0.125,9.0,4.254086957495324e-09,n_counts,continuous
3506,-0.31804726,0.15541604,0.21,0.1233516,0.10307457,1.0,1.0,1.138200329533072e-05,cell_type,categorical
3507,8.46304,-2.592549,0.11,0.25049445,0.149576,1.0,1.0,3.7762375729501035e-05,cell_type,categorical
3508,0.30786112,-1.8529783,0.13,0.1243528,0.098532416,1.0,1.0,0.006378005149981334,Inflammation_Response,continuous
3509,1.0845122,1.6482096,0.16,0.14288458,0.1144384,1.0,2.0,0.0005191624811695881,pct_ribo,continuous
3510,-3.284593,-1.5951405,0.59,0.07731915,0.12133813,0.5,3.0,0.0009456249335906024,cell_type,categorical
3511,-2.3151102,3.936536,0.35,0.090830125,0.09391953,1.0,2.0,3.0033456779732266e-06,cell_type,categorical
3512,0.52110064,-0.15318285,0.22,0.1377858,0.14820841,0.5,3.0,0.0014808788826172498,cell_type,categorical
3513,1.4880154,4.057358,0.27,0.14996162,0.14749049,0.5,3.0,0.00028833303100835397,cell_type,categorical
3514,-0.6030453,-1.4709343,0.33,0.11206771,0.12123102,1.0,2.0,1.3720793312356964e-05,cell_type,categorical
3515,-1.9475137,4.6721663,0.46,0.09531317,0.12210826,1.0,2.0,2.536221880627912e-09,pct_ribo,continuous
3516,-7.2344775,-0.40448117,0.99,0.00064986554,0.0064660828,0.1,11.0,1.1836716373827734e-16,n_genes,continuous
3517,2.0228062,-2.1292346,0.26,0.16966426,0.15684105,0.5,3.0,8.870315159645883e-11,cell_type,categorical
3518,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3519,-5.3676696,0.3539727,0.57,0.03843017,0.06292556,1.0,1.0,0.0005350178058082784,cell_type,categorical
3520,6.3407893,0.44837597,0.13,0.21849923,0.1669587,0.5,3.0,1.1080333533062157e-06,cell_type,categorical
3521,-6.4919853,0.61346585,0.84,0.014000892,0.03585867,0.1111111111111111,10.0,8.150790411157172e-09,Hypoxia,continuous
3522,-6.0378923,0.18791465,0.77,0.02236784,0.05434306,0.16666666666666666,6.0,0.0013246468313282398,Hypoxia,continuous
3523,-3.1379027,3.8453913,0.7,0.07166497,0.115626216,0.3333333333333333,4.0,2.2377484068082024e-11,Inflammation_Response,continuous
3524,6.988481,-5.7045655,0.4,0.21532126,0.26316875,1.0,1.0,6.121966673497757e-09,cell_type,categorical
3525,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
3526,3.1409636,2.492789,0.1,0.17502964,0.13858195,0.5,3.0,5.177610681005405e-06,cell_type,categorical
3527,3.84147,-2.5829828,0.21,0.1889806,0.17495857,0.5,3.0,0.00016678163751999276,cell_type,categorical
3528,-1.3680329,4.5693164,0.44,0.10133533,0.12568872,0.5,3.0,5.3541488281814444e-05,cell_type,categorical
3529,25.673887,6.265668,0.0,0.5456295,0.21475644,1.0,2.0,5.01817902682904e-07,cell_type,categorical
3530,2.817008,2.989759,0.41,0.18748227,0.21352902,0.5,3.0,1.1339205378151102e-08,cell_type,categorical
3531,7.1997137,13.394502,0.32,0.2601528,0.28774306,1.0,2.0,1.0747177972487897e-09,cell_type,categorical
3532,-3.6961353,0.07494697,0.71,0.078556806,0.16119376,0.16666666666666666,7.0,1.9617302452956545e-11,Oxidative_Phosphorylation,continuous
3533,-7.1287317,-0.31128713,0.96,0.00260203,0.015908815,0.16666666666666666,7.0,2.699513334197702e-10,pct_mito,continuous
3534,2.3799603,-2.0602221,0.42,0.17306791,0.19669227,1.0,2.0,2.4291867379285297e-11,Inflammation_Response,continuous
